Id,KeyValue,Priority,Status,Tags,Resource,Attempt,Loaded,LastUpdated,Deferred,Locked,Completed,Worktime,Exception,ExceptionReason
ed945442-b250-4a5b-b6c5-60f42bd2ca20,4007e56c-251e-4473-9cd6-a29c8c45922d,20,Running,UCD/LCLA,P-AZC-ElroyCD03,1,9/17/2024 7:52:33 PM,9/17/2024 7:52:33 PM,,9/17/2024 8:28:18 PM,,0,,
4910b232-7303-4ca4-8326-5344c0a1ac4e,b1785ea5-bcba-4b10-acb2-ece46f249cb1,20,Running,UCD/LCLA,P-AZC-ElroyCD01,1,9/17/2024 7:50:03 PM,9/17/2024 7:50:03 PM,,9/17/2024 8:27:35 PM,,0,,
0d59e19f-a027-4cea-8c6a-d79339de58e2,84d54527-05e9-4249-95e7-ab3ee02664aa,20,Running,UCD/LCLA,P-AZC-ElroyCD02,1,9/17/2024 7:50:03 PM,9/17/2024 7:50:03 PM,,9/17/2024 8:27:08 PM,,0,,
33bee909-aa38-445e-a816-59d24c2eb5fc,cd86b5bf-03c2-4250-b221-3312aad4d760,20,Completed,UCD/LCLA,P-AZC-ElroyCD03,1,9/17/2024 7:44:10 PM,9/17/2024 8:27:08 PM,,,9/17/2024 8:27:08 PM,436,,
afb19cb4-e0ae-4708-b4d4-d147bd7acb0d,2cf576be-1998-40c2-8822-15ef76d3acd9,20,Running,UCD/LCLA,P-AZC-ElroyCD04,1,9/17/2024 7:46:24 PM,9/17/2024 7:46:24 PM,,9/17/2024 8:26:47 PM,,0,,
65f84832-1be9-4692-be31-2afa2bce50b2,361e6b5e-650b-45ef-8f02-2f479d59f501,20,,UCD/LCLA,P-AZC-ElroyCD04,1,9/17/2024 8:26:47 PM,9/17/2024 8:26:47 PM,,,,0,,
4577ee99-b102-4af4-8fcd-ce0a2cdcf237,21eef089-682c-4404-b2b5-9c94bef2172c,20,,UCD/LCLA,P-AZC-ElroyCD04,1,9/17/2024 8:26:47 PM,9/17/2024 8:26:47 PM,,,,0,,
24366bde-441f-474c-a35b-29aa83134a5d,c5e5717a-0c3d-43a2-b7ee-e16ad3f1f30e,20,Completed,UCD/LCLA,P-AZC-ElroyCD01,1,9/17/2024 7:41:52 PM,9/17/2024 8:26:28 PM,,,9/17/2024 8:26:28 PM,450,,
0c148824-42dd-47cf-836e-43d8874ddd91,23a3b804-d839-4b95-a9ef-06102fd212a6,20,Completed,UCD/LCLA,P-AZC-ElroyCD02,1,9/17/2024 7:44:10 PM,9/17/2024 8:25:59 PM,,,9/17/2024 8:25:59 PM,419,,
2245f894-4c1e-4f47-a543-ff64a6f4ec65,ab5bfefd-2560-4581-95fa-0a81aabc2d29,20,Queue,[Encompass Dev Connect API] :: [Update Field Values] = [Status Code Not Approved: 409 The remote server returned an error: (409) Conflict.];Exception: [Encompass Dev Connect API] :: [Update Field Values] = [Status Code Not Approved: 409 The remote server returned an error: (409) Conflict.];UCD/LCLA,P-AZC-ElroyCD04,1,9/17/2024 7:44:10 PM,9/17/2024 8:25:38 PM,,,,358,9/17/2024 8:25:38 PM,[Encompass Dev Connect API] :: [Update Field Values] = [Status Code Not Approved: 409 The remote server returned an error: (409) Conflict.]
58d73825-a4bf-40ba-98ac-c512bb124c72,7a82c89a-877a-4835-b32e-0da3fc641210,20,,UCD/LCLA,P-AZC-ElroyCD03,1,9/17/2024 8:19:52 PM,9/17/2024 8:19:52 PM,,,,0,,
9c700442-a21c-4eec-bc54-b8e2e5598687,3617a71f-2325-442f-84dd-2ae735c05932,20,,UCD/LCLA,P-AZC-ElroyCD03,1,9/17/2024 8:19:51 PM,9/17/2024 8:19:51 PM,,,,0,,
80f9aa2a-c075-4177-85f4-b27220c386f3,e7e6cd54-ffcd-4293-922f-37a6c3c841ea,20,,UCD/LCLA,P-AZC-ElroyCD03,1,9/17/2024 8:19:51 PM,9/17/2024 8:19:51 PM,,,,0,,
1372231f-e901-4e61-aa56-7d33dc2c42d4,26690a39-1985-486f-afa0-88b1335d22f7,20,,UCD/LCLA,P-AZC-ElroyCD03,1,9/17/2024 8:19:51 PM,9/17/2024 8:19:51 PM,,,,0,,
ec3c2421-6ea3-4350-8f32-fcfb0c98222f,42bf22db-7fa2-4907-941e-acd4998173f9,20,,UCD/LCLA,P-AZC-ElroyCD03,1,9/17/2024 8:19:51 PM,9/17/2024 8:19:51 PM,,,,0,,
2fbbf261-4146-41ad-a766-cb5ceca495da,bed70af8-558c-4ab0-8b63-b84aa71fdd8b,20,Completed,Disconnections: 0;Restarts: 1;Timout waiting for close confirmation;UCD/LCLA,P-AZC-ElroyCD02,3,9/17/2024 6:45:59 PM,9/17/2024 8:12:33 PM,9/17/2024 7:54:00 PM,,9/17/2024 8:12:33 PM,2012,,
0d9a2b44-ed47-46bc-aac0-bc881a532b82,d39a6f8c-0612-48c2-a6c6-e8b791348760,20,Completed,Disconnections: 0;Restarts: 1;UCD/LCLA,P-AZC-ElroyCD03,1,9/17/2024 7:25:09 PM,9/17/2024 8:08:31 PM,,,9/17/2024 8:08:31 PM,873,,
fb99ab5f-6578-4f3b-b2dc-9e35732bc857,e51815d1-9e45-4f45-9bc5-a4526255c025,20,Completed,UCD/LCLA,P-AZC-ElroyCD01,1,9/17/2024 7:41:52 PM,9/17/2024 8:07:21 PM,,,9/17/2024 8:07:21 PM,407,,
4518cac8-5575-4281-89f9-0469d49268ee,8add661c-dc73-48f1-b04d-11ff16552cc9,20,Completed,UCD/LCLA,P-AZC-ElroyCD04,1,9/17/2024 7:41:52 PM,9/17/2024 8:07:00 PM,,,9/17/2024 8:07:00 PM,369,,
bb568891-d21d-472d-bdc3-67902601c4d7,713204a4-e576-44a0-9a7b-4cade2643aed,20,,UCD/LCLA,P-AZC-ElroyCD01,1,9/17/2024 8:00:34 PM,9/17/2024 8:00:34 PM,,,,0,,
f63e7e2a-df50-47a2-8861-0c6ba05d462e,5a41842c-f06a-44d1-b582-2e2f543e5500,20,Completed,UCD/LCLA,P-AZC-ElroyCD04,1,9/17/2024 7:20:25 PM,9/17/2024 7:59:48 PM,,,9/17/2024 7:59:48 PM,382,,
1719e9ee-26e2-4d19-bdb7-260b526c14ef,65bfc2df-edc7-4943-be5b-8a21be1c63ae,20,Completed,UCD/LCLA,P-AZC-ElroyCD01,1,9/17/2024 7:20:25 PM,9/17/2024 7:59:31 PM,,,9/17/2024 7:59:31 PM,418,,
93eec28a-b22d-4482-81da-481a1a05d6dd,ee07a092-542d-4d1f-a458-bb22682bb97a,20,Completed,UCD/LCLA,P-AZC-ElroyCD02,1,9/17/2024 7:20:25 PM,9/17/2024 7:56:53 PM,,,9/17/2024 7:56:53 PM,410,,
07f8af8e-26bc-43bb-9316-324af4bbb4ed,8d1b8f65-c1e8-4af8-9dc9-55ad48ac1c68,20,,UCD/LCLA,P-AZC-ElroyCD04,1,9/17/2024 7:53:26 PM,9/17/2024 7:53:26 PM,,,,0,,
44dca4ac-5d72-42d7-981c-bff51263bcbe,e07536c3-fd12-4fae-92f5-8d5a5c64875a,20,,UCD/LCLA,P-AZC-ElroyCD04,1,9/17/2024 7:53:26 PM,9/17/2024 7:53:26 PM,,,,0,,
03ad716f-8537-4eb8-9288-d0994e293943,70a1b5a4-3ee4-41b9-8402-f752b395ce99,20,Completed,UCD/LCLA,P-AZC-ElroyCD03,1,9/17/2024 7:18:13 PM,9/17/2024 7:52:54 PM,,,9/17/2024 7:52:54 PM,390,,
7276f7d8-7deb-47d1-add1-6a18063f6630,f0e79bef-d399-4db4-810d-005fef79ed32,20,Completed,UCD/LCLA,P-AZC-ElroyCD04,1,9/17/2024 7:18:13 PM,9/17/2024 7:52:23 PM,,,9/17/2024 7:52:23 PM,418,,
01785d42-8404-47d5-86f5-ab23219ea108,57b34cf9-bcb1-44dd-a584-ac6657e322db,20,Completed,UCD/LCLA,P-AZC-ElroyCD01,1,9/17/2024 7:18:13 PM,9/17/2024 7:51:24 PM,,,9/17/2024 7:51:24 PM,433,,
2fbbf261-4146-41ad-a766-cb5ceca495da,bed70af8-558c-4ab0-8b63-b84aa71fdd8b,20,Queue,Exception: Timout waiting for close confirmation;Timout waiting for close confirmation;UCD/LCLA,P-AZC-ElroyCD02,2,9/17/2024 6:45:59 PM,9/17/2024 7:49:00 PM,,,,1133,9/17/2024 7:49:00 PM,Timout waiting for close confirmation
73c017fc-6e57-46cd-bcfd-8e11f2923b98,3e3015ec-47b1-4bc1-b639-6107894f0c12,20,Completed,UCD/LCLA,P-AZC-ElroyCD03,1,9/17/2024 7:08:19 PM,9/17/2024 7:45:21 PM,,,9/17/2024 7:45:21 PM,401,,
21af442d-47e6-4b67-92e6-01aa1832cdb3,4bafdfee-1720-45ad-8fb2-f577ecd291c0,20,Completed,Failed to perform step 2 in Navigate Stage 'Select Loan Tab' on page 'Navigate to Underwriting and Select Provider' - Unable to match any Active Accessibility elements to the supplied query terms;UCD/LCLA,P-AZC-ElroyCD04,2,9/17/2024 6:45:59 PM,9/17/2024 7:44:24 PM,9/17/2024 7:34:29 PM,,9/17/2024 7:44:24 PM,612,,
2245f894-4c1e-4f47-a543-ff64a6f4ec65,ab5bfefd-2560-4581-95fa-0a81aabc2d29,20,Queue,[Encompass Dev Connect API] :: [Update Field Values] = [Status Code Not Approved: 409 The remote server returned an error: (409) Conflict.];UCD/LCLA,P-AZC-ElroyCD04,2,9/17/2024 7:44:10 PM,9/17/2024 7:44:10 PM,9/17/2024 8:30:38 PM,,,358,,
a3117f51-bc08-42e3-9617-6fd67aa4c295,1288afe1-2db9-4646-a039-7b05003a81f6,20,Completed,UCD/LCLA,P-AZC-ElroyCD02,1,9/17/2024 7:08:19 PM,9/17/2024 7:40:49 PM,,,9/17/2024 7:40:49 PM,385,,
2fbbf261-4146-41ad-a766-cb5ceca495da,bed70af8-558c-4ab0-8b63-b84aa71fdd8b,20,Running,Exception: Automatically set exception at CleanUp;UCD/LCLA,P-AZC-ElroyCD01,1,9/17/2024 6:45:59 PM,9/17/2024 7:40:10 PM,,,,705,9/17/2024 7:40:10 PM,Automatically set exception at CleanUp
3055e9ef-2944-4a95-a469-503e13a21916,bd296468-cd5d-4a0b-8853-906a828582d7,20,Completed,UCD/LCLA,P-AZC-ElroyCD03,1,9/17/2024 7:00:30 PM,9/17/2024 7:37:39 PM,,,9/17/2024 7:37:39 PM,427,,
46d6653d-8363-46c2-8bf7-4b15862159ec,8d327227-5108-4bc6-86cc-26831d60eae2,20,Completed,UCD/LCLA,P-AZC-ElroyCD04,1,9/17/2024 6:57:19 PM,9/17/2024 7:36:53 PM,,,9/17/2024 7:36:53 PM,421,,
60b32a44-f20a-473e-80b3-3bb0b2fd9e6a,2658a998-c8ac-4286-9a23-8e48d59d220c,20,Completed,Timout waiting for close confirmation;UCD/LCLA,P-AZC-ElroyCD02,2,9/17/2024 6:34:48 PM,9/17/2024 7:33:17 PM,9/17/2024 7:24:47 PM,,9/17/2024 7:33:17 PM,1163,,
21af442d-47e6-4b67-92e6-01aa1832cdb3,4bafdfee-1720-45ad-8fb2-f577ecd291c0,20,Queue,Exception: Failed to perform step 2 in Navigate Stage 'Select Loan Tab' on page 'Navigate to Underwriting and Select Provider' - Unable to match any Active Accessibility elements to the supplied query terms;Failed to perform step 2 in Navigate Stage 'Select Loan Tab' on page 'Navigate to Underwriting and Select Provider' - Unable to match any Active Accessibility elements to the supplied query terms;UCD/LCLA,P-AZC-ElroyCD03,1,9/17/2024 6:45:59 PM,9/17/2024 7:29:29 PM,,,,223,9/17/2024 7:29:29 PM,Failed to perform step 2 in Navigate Stage 'Select Loan Tab' on page 'Navigate to Underwriting and Select Provider' - Unable to match any Active Accessibility elements to the supplied query terms
