Id,KeyValue,Priority,Status,Tags,Resource,Attempt,Loaded,LastUpdated,Deferred,Locked,Completed,Worktime,Exception,ExceptionReason
469a2413-a960-4989-9566-6a634eb49cfc,a55801b6-96f2-484b-a5f8-bb7d8da6ee31,5,9 - Get Field Values,Conventional;Redisclosure: 1,P-AZC-ElroyCD13,2,8/12/2024 10:50:18 PM,8/12/2024 10:50:18 PM,8/12/2024 11:12:07 PM,8/12/2024 11:12:17 PM,,649,,
36c4b457-845d-495e-bbcf-4fa8b97607d9,9d5caae9-5470-4852-822d-2a168f401d66,4,Complete,Redisclosure: 0,P-AZC-ElroyCD12,1,8/12/2024 11:00:28 PM,8/12/2024 11:10:18 PM,,,8/12/2024 11:10:18 PM,580,,
d27c2384-3ed2-4758-b79f-040f9e84f5ca,e70ca120-354e-4da7-a683-c4d01d4d58a4,1,Complete,Redisclosure: 0,P-AZC-ElroyCD05,1,8/12/2024 11:00:28 PM,8/12/2024 11:10:16 PM,,,8/12/2024 11:10:16 PM,588,,
2359dd9a-aeb6-4d74-9337-4d377a16efdc,b0c88a96-c544-46fa-a761-895ffb1aff4b,4,Exception,Business Exception;Business Exception: Closing Disclosure Errors: Property Type Mismatch;Conventional;Exception: Business Exception: Closing Disclosure Errors: Property Type Mismatch,P-AZC-ElroyCD15,1,8/12/2024 11:09:12 PM,8/12/2024 11:09:21 PM,,,,9,8/12/2024 11:09:21 PM,"Business Exception: Closing Disclosure Errors: Property Type Mismatch
"
f90ca621-73d1-499e-80c3-934aa76892de,607b9fc1-6e19-4346-907e-364cc36e4b58,5,5 - Generate Closing Disclosure,Conventional,P-AZC-ElroyCD07,1,8/12/2024 11:09:12 PM,8/12/2024 11:09:12 PM,,8/12/2024 11:09:13 PM,,0,,
30831adb-5ccd-4d3d-b8b9-ed133f401b1c,7823cdde-4e20-4a96-9d0a-3f32d93600d4,1,5 - Generate Closing Disclosure,,P-AZC-ElroyCD10,1,8/12/2024 11:06:53 PM,8/12/2024 11:06:53 PM,,8/12/2024 11:06:53 PM,,0,,
a16d5355-0f33-4827-ba7f-17f8e88887d0,34c054e5-4f91-4c3a-a828-cbea5c3472a5,1,Complete,Redisclosure: 0,P-AZC-ElroyCD15,1,8/12/2024 10:46:12 PM,8/12/2024 11:06:05 PM,,,8/12/2024 11:06:05 PM,1192,,
1e0fb438-9f4f-4713-9ef6-f688081c65ed,b528634c-283a-4bf2-bb27-50a3f80cb984,1,Complete,Conventional;Redisclosure: 0;Run UCD,P-AZC-ElroyCD07,1,8/12/2024 10:54:05 PM,8/12/2024 11:05:06 PM,,,8/12/2024 11:05:06 PM,661,,
469a2413-a960-4989-9566-6a634eb49cfc,a55801b6-96f2-484b-a5f8-bb7d8da6ee31,5,2 - Mark as Final CD,Conventional;Exception: Automatically set exception at CleanUp;Redisclosure: 1,P-AZC-ElroyCD09,1,8/12/2024 10:50:18 PM,8/12/2024 11:01:00 PM,,,,642,8/12/2024 11:01:00 PM,Automatically set exception at CleanUp
c1977dfe-2fd6-4b49-8726-5f7bb1abb1dc,d3b69fe1-ad09-4b93-b091-87285a995aa0,3,Complete,Conventional;Redisclosure: 1;Run UCD,P-AZC-ElroyCD13,1,8/12/2024 10:56:55 PM,8/12/2024 11:00:49 PM,,,8/12/2024 11:00:49 PM,234,,
4aedfe98-c206-414b-bd61-676994bbefeb,0d012dde-cc0f-4f96-814f-30d04ea0c0fc,4,Complete,Conventional;Redisclosure: 1;Run UCD,P-AZC-ElroyCD05,1,8/12/2024 10:46:43 PM,8/12/2024 10:58:24 PM,,,8/12/2024 10:58:24 PM,701,,
