Id,KeyValue,Priority,Status,Tags,Resource,Attempt,Loaded,LastUpdated,Deferred,Locked,Completed,Worktime,Exception,ExceptionReason
cc22b449-aa99-499e-b5e1-0b40a271ddcf,{7d6a643d-fc47-43ab-8f14-7dbbfa28f429},9,01 - Get Field Values,Closing Docs;Initial Parent Priority: 3,P-AZC-Elroy32,1,7/22/2024 6:00:49 PM,7/22/2024 6:00:49 PM,,7/22/2024 6:01:12 PM,,0,,
9b2003e5-27e7-47df-a5e9-21199aa41c05,{313b3506-1c23-4d7a-bd27-880a18c98c64},9,Loan locked by user,Closing Docs;Initial Parent Priority: 3;Reserved,P-AZC-Elroy19,1,7/22/2024 5:50:31 PM,7/22/2024 5:50:31 PM,7/22/2024 6:01:06 PM,7/22/2024 6:01:10 PM,,53,,
15753edf-acac-4821-bb90-d548204ae8f4,{1aad9135-284c-4117-844c-25d273493c1c},24,,Commitment Letter;Initial Parent Priority: 7,P-AZC-Elroy06,1,7/22/2024 5:50:55 PM,7/22/2024 5:50:55 PM,,7/22/2024 6:01:09 PM,,0,,
941bc677-aa5e-434e-812d-7b66b899a4f1,{7aff290c-23c0-4588-a6cf-b9fc68bc9ecd},24,,Commitment Letter;Initial Parent Priority: 7,P-AZC-Elroy01,1,7/22/2024 6:01:07 PM,7/22/2024 6:01:07 PM,,,,0,,
170d1fdd-a1d0-45df-b8ed-658922971962,{28f9852a-a805-45d7-9980-dc9b3832ddcc},9,Completed,Balancing Docs;Closing Docs;Initial Parent Priority: 3,P-AZC-Elroy32,1,7/22/2024 4:56:48 PM,7/22/2024 6:01:05 PM,7/22/2024 5:28:24 PM,,7/22/2024 6:01:05 PM,1967,,
21eeb98d-75ca-4010-a1b7-4f1dec5df6c7,{13be1879-9d03-41cb-b823-6be73f77aaeb},24,,Commitment Letter;Initial Parent Priority: 7,P-AZC-Elroy01,1,7/22/2024 6:01:05 PM,7/22/2024 6:01:05 PM,,,,0,,
69b34404-27e4-49a2-b0cf-872bd5289633,{614dbb1d-129a-45b5-98b1-a287a1b62fef},24,,Commitment Letter;Initial Parent Priority: 7,P-AZC-Elroy01,1,7/22/2024 6:01:03 PM,7/22/2024 6:01:03 PM,,,,0,,
c53d2a74-221c-4e0a-8498-d1b2891e144d,{06cbc0cc-ad8f-4706-96f8-bdfa42a9a9fa},23,,Commitment Letter;Initial Parent Priority: 7,P-AZC-Elroy01,1,7/22/2024 6:01:01 PM,7/22/2024 6:01:01 PM,,,,0,,
1fc96171-118d-4a05-8ccb-37d996cd69c8,{496be436-3d55-4ca4-815c-5746d2a53ad1},13,,Closing Docs;Initial Parent Priority: 4,P-AZC-Elroy01,1,7/22/2024 6:00:55 PM,7/22/2024 6:00:55 PM,,,,0,,
54495788-be0f-4f07-b43c-aef566ca99c3,{138e62bd-e9a2-4caa-b598-432ddfcf6c55},13,,Closing Docs;Initial Parent Priority: 4,P-AZC-Elroy01,1,7/22/2024 6:00:53 PM,7/22/2024 6:00:53 PM,,,,0,,
