Id,Status,Tags,Worktime,Process
36bb6053-6112-4af5-91c2-568bd406d6a4,Locked,Conventional,0,ICD
8a1b6cf8-3a12-432c-9811-2752465aaa73,Complete,Redisclosure: 1,194,ICD
86e7a835-38e4-4a5a-be17-55ea73506def,Locked,Redisclosure: 0,0,ICD
04eb3dc8-8096-4deb-94c5-52508af695ac,Complete,Conventional;Redisclosure: 1;Run UCD,240,ICD
c0ce1ef6-3afb-4eeb-9a57-1ee0a02dc30b,Complete,Conventional;Redisclosure: 0;Run UCD,653,ICD
253f31de-ae0d-4fe4-b917-28552ea3c63a,Complete,Conventional;Redisclosure: 0;Run UCD,1838,ICD
77b49c92-edda-4a6d-9ceb-29db142153c1,Complete,Redisclosure: 0;System Exception;Timout waiting for loan to close,1663,ICD
e7f9eb5e-eab5-4873-8a78-7c682a530e15,Pending,,0,ICD
6f7db8bf-2b7c-4068-b274-6cb2003d662b,Pending,,0,ICD
98928e48-9fd2-4d39-bd74-eb557ef040db,Pending,,0,ICD
ad78c2c5-4110-4532-bc1b-9c0ba5ab19a8,Pending,,0,ICD
fc03e8e6-b69f-4cf9-ae8f-9bec40a6728d,Pending,,0,ICD
ce71400b-5ed5-4dc0-be51-dc45eb3fcb2a,Pending,,0,ICD
3a926a3e-bc7a-48eb-92ad-a26d7060be2b,Pending,,0,ICD
b28c48f8-14a3-4ac2-839c-136fb41bc970,Pending,,0,ICD
50f18c95-1903-42f4-937d-de613aec9fa0,Pending,,0,ICD
9e37c52d-1dd3-44cc-ab9f-1c0dc1aca3d6,Pending,,0,ICD
4ed09205-5286-4217-a136-9948fd95ea20,Pending,,0,ICD
18c09316-b0e2-42ed-b275-ce412dfc8f13,Pending,,0,ICD
1a788b9c-604e-4ad0-bfb0-ffbe53f86a04,Pending,,0,ICD
698e2cd3-e3e0-433e-8b2c-f6b501bcfbf0,Pending,,0,ICD
eb00875f-2bdd-48ba-945a-0892eca11b0a,Pending,,0,ICD
7c2ae1e7-9e6f-493b-9882-b28e56b54de4,Pending,,0,ICD
2613c9d7-4c69-4b09-bbbe-d5beb5703e4a,Pending,,0,ICD
080dc3d5-86a0-457f-af55-0c89afa9726c,Pending,,0,ICD
1085c59f-1187-4fcd-9499-c0c5d6a3f398,Pending,,0,ICD
4192f0e7-2a51-4c23-b8c0-792239662df6,Complete,Conventional;Redisclosure: 3;Run UCD,719,ICD
9e034c62-8adf-426c-a223-a6208bc38afd,Complete,Conventional;Redisclosure: 0;Run UCD,705,ICD
fd50259e-ac3e-4c78-b24d-85530573fadc,Complete,Conventional;Redisclosure: 0;Run UCD,646,ICD
ad5c7487-6e16-4dd3-b9b2-cdf6b6f777df,Complete,Conventional;Redisclosure: 0;Run UCD,696,ICD
7a506911-32b6-44df-a38a-44cdea1e3f84,Complete,Redisclosure: 0;System Exception;Timout waiting for loan to close,1264,ICD
55ce5fc8-b647-4302-baf1-322c0771ed6f,Complete,Conventional;Redisclosure: 1;Run UCD,267,ICD
0fe44698-99fc-45c0-9a94-a67bc8ef032f,Complete,Conventional;Redisclosure: 2;Run UCD,701,ICD
f15aee30-aa9e-4d4a-82d6-917e96b0fef1,Complete,Conventional;Redisclosure: 0;Run UCD,750,ICD
a8685ef2-00fc-465a-a28a-294ae81a4ef5,Complete,Conventional;Redisclosure: 1;Run UCD,697,ICD
9eaadf99-6e69-48ae-b1d8-3eb8e02ed34f,Exception,Conventional;Exception: Failed to perform step 1 in Read Stage 'Is Forms Selected?' on page 'Click - eFolder' - Unable to match any Active Accessibility elements to the supplied query terms;Failed to perform step 1 in Read Stage 'Is Forms Selected?' on page 'Click - eFolder' - Unable to match any Active Accessibility elements to the supplied query terms;Redisclosure: 1;System Exception,331,ICD
7a506911-32b6-44df-a38a-44cdea1e3f84,Exception,Exception: Timout waiting for loan to close;Redisclosure: 0;System Exception;Timout waiting for loan to close,1112,ICD
253f31de-ae0d-4fe4-b917-28552ea3c63a,Exception,Conventional;Exception: Automatically set exception at CleanUp,1123,ICD
909a1d3a-a0db-4996-9d57-e2323fc90458,Complete,Conventional;Redisclosure: 0;Run UCD,695,ICD
3adfb830-4990-4073-aefe-b2da9063035a,Complete,Conventional;Redisclosure: 1;Run UCD,271,ICD
737726fc-b8ae-4aa9-b5ff-e4f08022d961,Complete,Conventional;Redisclosure: 0;Run UCD,710,ICD
bd705eb4-b2b8-4b9f-a3b2-a987b8daf086,Complete,Conventional;Redisclosure: 1;Run UCD,221,ICD
0172dddb-2fca-41d5-8166-1577fe5478a6,Exception,Conventional;Exception: Failed to perform step 1 in Read Stage 'Is Forms Selected?' on page 'Click - eFolder' - Unable to match any Active Accessibility elements to the supplied query terms;Failed to perform step 1 in Read Stage 'Is Forms Selected?' on page 'Click - eFolder' - Unable to match any Active Accessibility elements to the supplied query terms;Redisclosure: 1;System Exception,327,ICD
9611a778-d174-4606-b482-362496a48be0,Complete,Redisclosure: 1,168,ICD
1368cabc-e066-460b-8e54-513a59f7b566,Complete,Conventional;Redisclosure: 0;Run UCD,706,ICD
9fe69c11-1c8d-4816-bc36-d379cd72f193,Complete,Redisclosure: 1,599,ICD
92fbf20c-41b9-43a9-92ae-329c9b6c50fc,Complete,Redisclosure: 1,600,ICD
8c4de08f-706c-45c9-91d3-9e161b6edbdd,Complete,Redisclosure: 0;System Exception;Timout waiting for loan to close,1244,ICD
7fc15fee-1009-48df-bd28-f57750ba4ed4,Complete,Redisclosure: 1,160,ICD
d78b2394-388e-4cd5-9a54-9cfcdf58adaa,Complete,Conventional;Redisclosure: 0;Run UCD,2077,ICD
77ac665f-f19c-4b4d-8b34-35dc25954e8f,Complete,Conventional;Redisclosure: 0;Run UCD,792,ICD
cf2f2755-add5-4c97-a416-56e0cfa0424f,Complete,Conventional;Redisclosure: 1;Run UCD,759,ICD
8afcdadb-6848-40ff-a618-c37e10d1bae9,Complete,Redisclosure: 0,622,ICD
455919df-3f83-411a-a7e4-67f78e21c903,Pending,,0,ICD
d92530d7-d16f-4a89-9d17-85c802821cd5,Pending,,0,ICD
5a4afd81-3433-4b3d-b2a1-e78f3893aea2,Complete,"Encompass - Loan - RegZ - CD :: RegZ - CD Form - CD Issue Date = Missing Wdw , page did not load;Redisclosure: 0;System Exception",2624,ICD
8c4de08f-706c-45c9-91d3-9e161b6edbdd,Exception,Exception: Timout waiting for loan to close;Redisclosure: 0;System Exception;Timout waiting for loan to close,1048,ICD
23dc7f44-42d0-47d1-b288-8259e89ddf81,Pending,,0,ICD
c33a0e23-df56-4514-9191-5827e498d760,Pending,,0,ICD
8fbb6a97-ecd9-4a72-b44f-f3e36140ca16,Pending,,0,ICD
97d5d845-0861-4b7a-86f8-f5e5673db223,Pending,,0,ICD
928da811-1709-4bd1-baf4-196c76963cb2,Pending,,0,ICD
62ceb443-b104-4b09-8428-b7a89f20013b,Complete,Conventional;Redisclosure: 1;Run UCD,333,ICD
38d7cb70-8ba3-4811-a599-933388f31d66,Complete,Conventional;Redisclosure: 1;Run UCD,731,ICD
44c4c60e-7b4c-49ac-a979-77849b251b15,Complete,Redisclosure: 0,695,ICD
c0752dd2-dd45-4db0-a6c4-017bbdaa7294,Pending,,0,ICD
7e4f52ac-5c96-40da-b068-6abb90d49a55,Pending,,0,ICD
77b49c92-edda-4a6d-9ceb-29db142153c1,Exception,Exception: Timout waiting for loan to close;Redisclosure: 0;System Exception;Timout waiting for loan to close,1166,ICD
ce80988f-36d7-4c15-940d-92a3dd2b3276,Complete,Conventional;Redisclosure: 0;Run UCD,1801,ICD
d78b2394-388e-4cd5-9a54-9cfcdf58adaa,Exception,Conventional;Exception: Automatically set exception at CleanUp,1208,ICD
ac68d0cc-d265-4d5b-9a5d-5f4129ddb08f,Complete,Redisclosure: 0,1734,ICD
142caf01-6a48-4703-9384-7740a151e81d,Pending,,0,ICD
d2463067-b35d-4b49-b5d1-b6bb5dc05d4f,Pending,,0,ICD
5a4afd81-3433-4b3d-b2a1-e78f3893aea2,Exception,"Encompass - Loan - RegZ - CD :: RegZ - CD Form - CD Issue Date = Missing Wdw , page did not load;Exception: Encompass - Loan - RegZ - CD :: RegZ - CD Form - CD Issue Date = Missing Wdw , page did not load;System Exception",2020,ICD
0a23cd71-b4d6-4620-9953-08f43dbade5a,Pending,,0,ICD
69014df0-3eac-4a7f-b48a-be7f068eb04a,Pending,,0,ICD
5ad98612-fe40-41c2-8ef1-6cbdc7eaf3fa,Pending,,0,ICD
45da41b5-759e-440c-a807-bc0ec19f7ea0,Complete,Conventional;Redisclosure: 0;Run UCD,691,ICD
d90ba55f-4639-4180-b501-94906d3de1fc,Complete,Conventional;Redisclosure: 1;Run UCD,783,ICD
dca84fb4-46fb-4bcd-bb8d-ff1e631d2d3f,Complete,Conventional;Redisclosure: 0;Run UCD,769,ICD
b46ecf97-58b8-4db9-8695-f8c285a0d75f,Complete,Redisclosure: 0,619,ICD
f59a8f1b-beb7-4c00-8986-625b21aa9be7,Complete,"Conventional;Encompass - Loan - RegZ - CD :: RegZ - CD Form - CD Issue Date = Missing Wdw , page did not load;Redisclosure: 1;Run UCD;System Exception",1597,ICD
2027f493-a9c7-46c2-8427-018dfdc7a08e,Complete,Conventional;Redisclosure: 0;Run UCD,682,ICD
ce80988f-36d7-4c15-940d-92a3dd2b3276,Exception,Conventional;Exception: Automatically set exception at CleanUp,1125,ICD
ac68d0cc-d265-4d5b-9a5d-5f4129ddb08f,Exception,Exception: Automatically set exception at CleanUp,1121,ICD
a1ec401d-1ec3-485f-87c6-f88973db8a88,Pending,,0,ICD
6d0c0ae3-cc98-4ae3-b7bf-87e6dcec24fd,Complete,Conventional;Redisclosure: 0;Run UCD,696,ICD
789bc415-09f6-4620-81af-ad15ce6364d5,Complete,Redisclosure: 0,661,ICD
61bd2ab9-55ec-49e0-b5c0-8c8a4bc219ff,Complete,Redisclosure: 0,599,ICD
c3f0a264-b746-458c-8d0b-d26f58065142,Complete,Redisclosure: 0,1101,ICD
384ff333-8648-4573-8e75-f71d61b91c9e,Complete,Conventional;Failed to perform step 1 in Read Stage 'Is Forms Selected?' on page 'Click - eFolder' - Unable to match any Active Accessibility elements to the supplied query terms;Redisclosure: 1;Run UCD;System Exception,1485,ICD
3554ace9-d702-44e3-a8a5-65944a342592,Exception,,23,ICD
f1b548d0-075a-47d5-802a-be0df4c978b1,Pending,,0,ICD
2975dfa4-a1fd-44f8-966e-9732a5b8bec7,Complete,Conventional;Redisclosure: 0;Run UCD,714,ICD
f1665a7c-cf56-477e-b78f-40d34711292d,Complete,Conventional;Redisclosure: 0;Run UCD,729,ICD
b5f42394-249a-46ef-9f3a-c80a988721a5,Exception,Exception: Automatically set exception at CleanUp,1125,ICD
a5aca438-82cd-4723-8a04-6e4aaefe31ba,Complete,Redisclosure: 2,158,ICD
9f558db5-80a4-4524-b4dd-6ca43e857ce3,Complete,"Encompass - Loan - RegZ - CD :: RegZ - CD Form - CD Issue Date = Missing Wdw , page did not load;Redisclosure: 1;System Exception",2080,ICD
ecd0aa16-aa64-4c6b-bda4-91fffce075a9,Complete,Conventional;Redisclosure: 1;Run UCD,313,ICD
ac5106e0-1df9-427a-a138-a54f6d8ceca8,Complete,Conventional;Redisclosure: 1;Run UCD,255,ICD
f59a8f1b-beb7-4c00-8986-625b21aa9be7,Exception,"Conventional;Encompass - Loan - RegZ - CD :: RegZ - CD Form - CD Issue Date = Missing Wdw , page did not load;Exception: Encompass - Loan - RegZ - CD :: RegZ - CD Form - CD Issue Date = Missing Wdw , page did not load;System Exception",899,ICD
5a4afd81-3433-4b3d-b2a1-e78f3893aea2,Exception,Exception: Automatically set exception at CleanUp,1122,ICD
b4eb75b5-8a97-4c46-a453-6deca8c13e6d,Exception,"Conventional;Encompass - Loan - RegZ - CD :: RegZ - CD Form - CD Issue Date = Missing Wdw , page did not load;Exception: Encompass - Loan - RegZ - CD :: RegZ - CD Form - CD Issue Date = Missing Wdw , page did not load;System Exception",2034,ICD
af8b70d3-e09e-4f7f-9c26-1e52efcc2ea5,Complete,Redisclosure: 0,1743,ICD
b6beeda3-b713-4961-bc38-46af0fe20012,Pending,,0,ICD
59487b22-b0b2-42c5-9e76-965187e0e3d3,Pending,,0,ICD
b2251c5b-d59d-4306-9d02-608cb0752809,Pending,,0,ICD
5715f294-ee2d-4a9f-8448-0d8e0b9b0232,Pending,,0,ICD
c28aa51c-ba12-4e63-8fc0-588f8761fd2d,Pending,,0,ICD
7895f52f-eea2-467a-aadd-f911cc6d7e59,Complete,Conventional;Redisclosure: 0;Run UCD,680,ICD
1d521c93-9cb1-4324-9d26-0f4b7685ec5d,Complete,Conventional;Redisclosure: 0;Run UCD,678,ICD
778e54c6-5ace-4a57-807d-70c6df585b53,Complete,Redisclosure: 1,624,ICD
fa3a33ca-835c-41ba-b990-1cdbe3569d5f,Complete,Conventional;Redisclosure: 0;Run UCD,720,ICD
fff1abc7-8a9a-4668-9c84-1c2f9dae1636,Complete,Redisclosure: 0,648,ICD
af8b70d3-e09e-4f7f-9c26-1e52efcc2ea5,Exception,Exception: Automatically set exception at CleanUp,1127,ICD
dea6959c-60ac-4021-8626-2e6f393f1c87,Complete,Redisclosure: 1,928,ICD
caa878d9-a85b-41f7-89ce-5c83300b9a26,Complete,Conventional;Redisclosure: 1;Run UCD,697,ICD
dad0c848-47da-48ee-8bbf-bc0d1b97ed59,Complete,Redisclosure: 1,604,ICD
70b019ae-81e7-445b-bdd6-30a217d82b25,Complete,Conventional;Redisclosure: 2;Run UCD,265,ICD
fa56c061-d94c-4afb-bfd4-5ac56e0689fe,Complete,Conventional;Redisclosure: 0;Run UCD,1197,ICD
bf7b19e9-4d45-45f7-ae5e-c2b6bcad8a3a,Complete,Redisclosure: 0,623,ICD
99d4cb7e-a20c-4434-a9f6-c2270c4d31b2,Complete,Conventional;Redisclosure: 2;Run UCD,248,ICD
384ff333-8648-4573-8e75-f71d61b91c9e,Exception,Conventional;Exception: Failed to perform step 1 in Read Stage 'Is Forms Selected?' on page 'Click - eFolder' - Unable to match any Active Accessibility elements to the supplied query terms;Failed to perform step 1 in Read Stage 'Is Forms Selected?' on page 'Click - eFolder' - Unable to match any Active Accessibility elements to the supplied query terms;Redisclosure: 1;System Exception,342,ICD
562b8db0-9d95-47aa-86de-ef719ce97239,Complete,Conventional;Redisclosure: 0;Run UCD,706,ICD
b95e47e9-8c6c-439d-a63f-9d48873379a0,Complete,Redisclosure: 1,629,ICD
749b685b-bf5b-4df4-9c6b-f86e4d8c1bbe,Complete,Redisclosure: 2,160,ICD
76e477b7-3963-4ec5-a0c0-eb94e6affe6d,Complete,Redisclosure: 1,615,ICD
92e689c4-043e-447b-bc69-d8e60a5b8606,Complete,Conventional;Redisclosure: 0;Run UCD,814,ICD
e4cbddea-268c-4633-80ad-38551f92fecd,Complete,Redisclosure: 1,200,ICD
3fbd6fca-a57d-484f-ad37-9cbce90b3031,Complete,Conventional;Redisclosure: 0;Run UCD,656,ICD
9fb1a0b2-1a71-4941-afbf-0c180643afc6,Pending,,0,ICD
442827f7-25b1-4df8-8d6e-3df33811eaf8,Pending,,0,ICD
709fa60b-58ff-4171-bce0-776a6db1cc6c,Pending,,0,ICD
6e37b5fc-7b6e-4f7a-8758-51aec33a526b,Pending,,0,ICD
726585fb-7f05-42cc-b279-fd4de03c7a75,Pending,,0,ICD
2c2bbbf9-6b61-47fc-a719-3b822508b445,Pending,,0,ICD
42ddc81a-d5d7-4663-a2c7-f86c7186218d,Complete,Redisclosure: 2,157,ICD
5c92fdb7-9f51-4e08-b074-eea2375efd31,Complete,Conventional;Redisclosure: 1;Run UCD,656,ICD
4446c363-20e4-49e7-a213-87e84b99fea0,Complete,Conventional;Redisclosure: 1;Run UCD,241,ICD
091d8332-43ec-49e1-9bea-b566b42741dc,Complete,Conventional;Redisclosure: 1;Run UCD,683,ICD
eefa956d-93da-4660-bfc3-c5dac0505033,Complete,Conventional;Redisclosure: 0;Run UCD,664,ICD
9462b483-5616-4c90-a946-700b72257cf0,Complete,Conventional;Redisclosure: 1;Run UCD,698,ICD
9f558db5-80a4-4524-b4dd-6ca43e857ce3,Exception,"Encompass - Loan - RegZ - CD :: RegZ - CD Form - CD Issue Date = Missing Wdw , page did not load;Exception: Encompass - Loan - RegZ - CD :: RegZ - CD Form - CD Issue Date = Missing Wdw , page did not load;Redisclosure: 1;System Exception",1050,ICD
3411e12c-82d2-447b-8f55-4f0ac4de5047,Complete,Conventional;Redisclosure: 3;Run UCD,1829,ICD
30d5677b-78f2-4eb2-9541-e43c3f66fbb4,Complete,Conventional;Failed to perform step 1 in Read Stage 'Is Forms Selected?' on page 'Click - eFolder' - Unable to match any Active Accessibility elements to the supplied query terms;Redisclosure: 0;Redisclosure: 1;Run UCD;System Exception,1226,ICD
610ba3f0-2fef-4905-b710-91a392624f0d,Complete,Conventional;Redisclosure: 0;Run UCD,691,ICD
48935a03-f904-4d58-aa8e-431a78677cf6,Complete,Redisclosure: 1,150,ICD
a01486f1-b765-4ffa-a1a5-20bd905ed205,Pending,,0,ICD
5824c960-39f2-43c5-b354-cbedf1bd8ec0,Pending,,0,ICD
0a47d044-5b57-4d4e-9606-1a53a4437d9d,Pending,,0,ICD
93e697fe-226c-4a82-a090-dde44f12dbe2,Pending,,0,ICD
f42c6eec-165c-4345-9e1b-1c241e88c4f2,Pending,,0,ICD
dc8c4ec7-2e67-45de-a933-1eb68ca4fd8e,Pending,,0,ICD
294b7109-90a3-4e78-907f-201b18e5dbcd,Pending,,0,ICD
b5f42394-249a-46ef-9f3a-c80a988721a5,Exception,,1125,ICD
ab13e69d-c34d-4620-b731-f38970d0151d,Pending,,0,ICD
d296709f-6771-4ca0-9ef3-9b40725c8a50,Complete,Redisclosure: 1,607,ICD
df0dd82f-9e1e-43cb-96d5-90c86241e968,Complete,"Encompass - Loan - RegZ - CD :: RegZ - CD Form - CD Issue Date = Missing Wdw , page did not load;Redisclosure: 0;System Exception",1488,ICD
b4eb75b5-8a97-4c46-a453-6deca8c13e6d,Exception,Conventional;Exception: Automatically set exception at CleanUp,1133,ICD
3735dc59-7ce9-42f5-a373-2226af98bfc5,Complete,"Conventional;Encompass - Loan - RegZ - CD :: RegZ - CD Form - CD Issue Date = Missing Wdw , page did not load;Redisclosure: 0;Run UCD;System Exception",1626,ICD
0bd30f2a-88ba-4c6b-8e51-b96ac328cf33,Complete,Redisclosure: 1,685,ICD
d39b18f7-3376-46ed-bcca-c84ff62b9541,Complete,"Encompass - Loan - RegZ - CD :: RegZ - CD Form - CD Issue Date = Missing Wdw , page did not load;Redisclosure: 0;System Exception",1498,ICD
d820213d-bc87-4fc5-b1ae-b1aebe752e4b,Complete,Redisclosure: 2;System Exception;Timout waiting for loan to close,1253,ICD
48e76ad7-dbb1-45da-9dac-776bc6c7e682,Complete,Redisclosure: 0,642,ICD
3411e12c-82d2-447b-8f55-4f0ac4de5047,Exception,Conventional;Exception: Automatically set exception at CleanUp,1136,ICD
f48ce51a-4f94-49e1-99fb-5117d00aa324,Complete,Conventional;Failed to perform step 1 in Read Stage 'Is Forms Selected?' on page 'Click - eFolder' - Unable to match any Active Accessibility elements to the supplied query terms;Redisclosure: 3;Run UCD;System Exception,1092,ICD
30d5677b-78f2-4eb2-9541-e43c3f66fbb4,Exception,Conventional;Exception: Failed to perform step 1 in Read Stage 'Is Forms Selected?' on page 'Click - eFolder' - Unable to match any Active Accessibility elements to the supplied query terms;Failed to perform step 1 in Read Stage 'Is Forms Selected?' on page 'Click - eFolder' - Unable to match any Active Accessibility elements to the supplied query terms;Redisclosure: 0;Redisclosure: 1;Run UCD;System Exception,1001,ICD
658a28f9-6738-4f0e-b87d-a88706db652a,Complete,Conventional;Redisclosure: 1;Run UCD,256,ICD
0ee6a19f-6b8e-4c62-956c-b5b7466e9ce6,Complete,Conventional;Redisclosure: 0;Run UCD,731,ICD
437d7b31-d343-411e-97ed-ec8b0016b5fa,Complete,"Conventional;Encompass - Loan - RegZ - CD :: RegZ - CD Form - CD Issue Date = Missing Wdw , page did not load;Redisclosure: 1;Run UCD;System Exception",2111,ICD
d820213d-bc87-4fc5-b1ae-b1aebe752e4b,Exception,Exception: Timout waiting for loan to close;Redisclosure: 2;System Exception;Timout waiting for loan to close,1087,ICD
06cb2d74-0bca-4083-8e4b-acc27b3ea0f0,Complete,Conventional;Redisclosure: 1;Run UCD,710,ICD
df43aa5f-1a0e-42ce-b6c6-8113bb2e9be9,Complete,Redisclosure: 1,195,ICD
660e4736-7480-4140-b528-2a5b35b513ee,Complete,"Conventional;Encompass - Loan - RegZ - CD :: RegZ - CD Form - CD Issue Date = Missing Wdw , page did not load;Redisclosure: 1;Run UCD;System Exception",1769,ICD
fef20903-de57-494c-9220-9ff58584d613,Complete,Conventional;Redisclosure: 0;Run UCD,693,ICD
df0dd82f-9e1e-43cb-96d5-90c86241e968,Exception,"Encompass - Loan - RegZ - CD :: RegZ - CD Form - CD Issue Date = Missing Wdw , page did not load;Exception: Encompass - Loan - RegZ - CD :: RegZ - CD Form - CD Issue Date = Missing Wdw , page did not load;System Exception",898,ICD
23f93667-ee6a-48f0-bd2a-75d1c138a817,Complete,Redisclosure: 1,156,ICD
d39b18f7-3376-46ed-bcca-c84ff62b9541,Exception,"Encompass - Loan - RegZ - CD :: RegZ - CD Form - CD Issue Date = Missing Wdw , page did not load;Exception: Encompass - Loan - RegZ - CD :: RegZ - CD Form - CD Issue Date = Missing Wdw , page did not load;System Exception",892,ICD
dc685bc2-ecae-4bac-a5b7-a9db1e194142,Complete,Conventional;Redisclosure: 0;Run UCD,1095,ICD
24dc1275-7d90-4c90-93c4-ddf691748ab5,Complete,Conventional;Redisclosure: 1;Run UCD,240,ICD
4504077a-a7ad-48d1-b3bf-6706789158ab,Complete,Conventional;Redisclosure: 0;Run UCD,703,ICD
8724beeb-d5f1-40d1-abc4-f9ba9d97d093,Complete,Redisclosure: 0,662,ICD
8734d2e3-7720-463b-bde3-62ec09d1ad75,Complete,Conventional;Redisclosure: 0;Run UCD,692,ICD
d90c07ae-7374-4564-b524-5b9899646211,Complete,Conventional;Redisclosure: 0;Run UCD,665,ICD
f48ce51a-4f94-49e1-99fb-5117d00aa324,Exception,Conventional;Exception: Failed to perform step 1 in Read Stage 'Is Forms Selected?' on page 'Click - eFolder' - Unable to match any Active Accessibility elements to the supplied query terms;Failed to perform step 1 in Read Stage 'Is Forms Selected?' on page 'Click - eFolder' - Unable to match any Active Accessibility elements to the supplied query terms;Redisclosure: 3;System Exception,328,ICD
ed9bdc39-0fe4-4ae9-ac64-884277ba65ed,Complete,Conventional;Failed to perform step 1 in Read Stage 'Is Forms Selected?' on page 'Click - eFolder' - Unable to match any Active Accessibility elements to the supplied query terms;Redisclosure: 1;Redisclosure: 2;Run UCD;System Exception,1584,ICD
8c0dd828-92dc-4279-8a8c-aba2b78bd5d1,Complete,Conventional;Redisclosure: 0;Run UCD,1786,ICD
0d02b6d5-fb3e-4e0a-96c4-0a5a96720192,Complete,Conventional;Redisclosure: 2;Run UCD,680,ICD
2fc7d865-b0ab-4d86-8061-7314c6c1edb2,Complete,Redisclosure: 1,199,ICD
f9119857-efc7-4dc2-b0dc-101931959ed8,Complete,Redisclosure: 1,195,ICD
72e34c05-05fa-4f0b-be61-7b1a75371b4c,Complete,Redisclosure: 0,578,ICD
437d7b31-d343-411e-97ed-ec8b0016b5fa,Exception,"Conventional;Encompass - Loan - RegZ - CD :: RegZ - CD Form - CD Issue Date = Missing Wdw , page did not load;Exception: Encompass - Loan - RegZ - CD :: RegZ - CD Form - CD Issue Date = Missing Wdw , page did not load;System Exception",1015,ICD
873b4183-f63a-4fbc-9395-7fb0a9b034d0,Complete,Redisclosure: 1,199,ICD
660e4736-7480-4140-b528-2a5b35b513ee,Exception,"Conventional;Encompass - Loan - RegZ - CD :: RegZ - CD Form - CD Issue Date = Missing Wdw , page did not load;Exception: Encompass - Loan - RegZ - CD :: RegZ - CD Form - CD Issue Date = Missing Wdw , page did not load;System Exception",1101,ICD
b4eb75b5-8a97-4c46-a453-6deca8c13e6d,Exception,"Conventional;Encompass - Loan - RegZ - CD :: RegZ - CD Form - CD Issue Date = Missing Wdw , page did not load;System Exception",2034,ICD
d7d7fe38-1fbd-462b-8b6d-85d7669f77c4,Complete,Redisclosure: 1,144,ICD
6ac60dca-77d1-409e-b915-89b180bd7fb8,Complete,Redisclosure: 0,618,ICD
2f2b348e-0a40-4c2a-b7c1-6634e7b0d65a,Complete,Conventional;Redisclosure: 1;Run UCD,694,ICD
ed9bdc39-0fe4-4ae9-ac64-884277ba65ed,Exception,Conventional;Exception: Failed to perform step 1 in Read Stage 'Is Forms Selected?' on page 'Click - eFolder' - Unable to match any Active Accessibility elements to the supplied query terms;Failed to perform step 1 in Read Stage 'Is Forms Selected?' on page 'Click - eFolder' - Unable to match any Active Accessibility elements to the supplied query terms;Redisclosure: 1;Redisclosure: 2;Run UCD;System Exception,1368,ICD
a40ede01-6927-4f48-bcb9-8967c10b9efb,Complete,Redisclosure: 1,199,ICD
2eede25b-704d-4dc8-943c-492951181821,Complete,Conventional;Failed to perform step 1 in Read Stage 'Is Forms Selected?' on page 'Click - eFolder' - Unable to match any Active Accessibility elements to the supplied query terms;Redisclosure: 2;Run UCD;System Exception,550,ICD
df96be0a-dd55-45c7-974f-29b22a01f4a5,Complete,Conventional;Redisclosure: 0;Run UCD,645,ICD
