Id,Status,Tags,Worktime,Process
0a446d00-632b-4eb6-b451-ba26dc1b4cb3,Complete,Conventional;Redisclosure: 1;Run UCD,248,ICD
0a8d1d43-0afb-4918-95f7-ba4713a74a5b,Complete,Conventional;Redisclosure: 0;Run UCD,664,ICD
0aa8ee63-67e6-4ff5-95fe-e84e59be88b6,Complete,Conventional;Redisclosure: 0;Run UCD,634,ICD
0aaa4aec-7243-4263-87b7-07e78ac6d039,Complete,Conventional;Redisclosure: 1;Run UCD,203,ICD
0aef5a5d-f8cf-4353-87b4-baaab1f614b6,Complete,Redisclosure: 0,540,ICD
0aff0278-c338-4212-a468-af8472eb6d86,Complete,Conventional;Redisclosure: 0;Run UCD,1298,ICD
0b13b316-6353-40c5-87b6-bb95337517ca,Complete,Redisclosure: 0,619,ICD
0b3e77fe-199c-45eb-8675-75a16354a5b0,Complete,Conventional;Redisclosure: 0;Run UCD,786,ICD
0b6fa5cf-652a-409a-9300-550419c067b6,Complete,Redisclosure: 1,642,ICD
0bac3411-a0d6-4fe7-94cc-4444f80fecb0,Complete,Conventional;Redisclosure: 0;Run UCD,664,ICD
0bb7f2a5-a842-4aa5-8788-73d961d86307,Complete,Conventional;Redisclosure: 1;Run UCD,755,ICD
0bca3440-9db9-48de-8337-7d4907e44175,Complete,Conventional;Redisclosure: 0;Run UCD,662,ICD
0bd7f520-a7aa-4083-a02e-e8387654d789,Complete,Conventional;Redisclosure: 1;Run UCD,720,ICD
0bf1d495-7f36-42f4-b493-f3afb18d46f9,Exception,Conventional;Exception: Automatically set exception at CleanUp,1343,ICD
0bfa50de-f361-4370-8aa5-0f9fee94d175,Complete,Conventional;Redisclosure: 0;Run UCD,1573,ICD
0c0dbae4-9722-4492-b592-f22d5d55b313,Complete,Conventional;Redisclosure: 1;Run UCD,269,ICD
0c6546e8-aef0-4538-90c3-5591d1c15c6c,Exception,[Encompass Dev Connect API] :: [Update Field Values] = [Status Code Not Approved: 409 The remote server returned an error: (409) Conflict.] - Unable to update data via Encompass API - Cause: Loan Locked by User;Conventional;Exception: [Encompass Dev Connect API] :: [Update Field Values] = [Status Code Not Approved: 409 The remote server returned an error: (409) Conflict.] - Unable to update data via Encompass API - Cause: Loan Locked by User;Redisclosure: 2;System Exception,263,ICD
0c714106-ba2f-46fb-9c03-2ca1ab7c6e0a,Complete,Conventional;Redisclosure: 0;Run UCD,731,ICD
0c7626ec-1ed4-4d4b-a855-9fd074593caa,Complete,Redisclosure: 0,592,ICD
0c8ec1b2-afaa-497f-9899-4c423315c022,Exception,Exception: Automatically set exception at CleanUp,1122,ICD
0cd78b3c-b018-45d3-9c64-28f65ecdd501,Complete,Conventional;Redisclosure: 0;Run UCD,659,ICD
0cf8e068-8796-4ac9-ac93-959bf393f04f,Complete,Conventional;Redisclosure: 1;Run UCD,631,ICD
0d0913b0-a61f-4e37-a967-a1f8cb4b30bc,Exception,Exception: Timout waiting for loan to close;Redisclosure: 0;System Exception;Timout waiting for loan to close,1010,ICD
0d28a9f7-d851-4b60-bc3f-419b20e2e478,Exception,"Encompass - Loan - RegZ - CD :: RegZ - CD Form - CD Issue Date = Missing Wdw , page did not load - Unable to update data via Encompass API - Cause: Loan Locked by User;Exception: Encompass - Loan - RegZ - CD :: RegZ - CD Form - CD Issue Date = Missing Wdw , page did not load - Unable to update data via Encompass API - Cause: Loan Locked by User;System Exception",1137,ICD
0d3db94f-c843-4bcf-bd89-7656c48cb488,Complete,Conventional;Redisclosure: 1;Run UCD,242,ICD
0d3dd0d8-05c4-4f52-8c68-fd98ed0f87f9,Complete,Conventional;Redisclosure: 0;Run UCD,723,ICD
0d40be3b-ca4e-401e-aaf7-18aa352da8b7,Complete,Conventional;Redisclosure: 2;Run UCD,272,ICD
0d68e61e-8c0c-4434-902a-5330bbd8a64d,Complete,Redisclosure: 0,642,ICD
0d8b43c0-5143-4235-8964-66ab828c4959,Complete,Conventional;Redisclosure: 1;Run UCD,231,ICD
0d956327-deee-4464-a6bc-ace2ba62a789,Exception,Conventional;Exception: Automatically set exception at CleanUp,1127,ICD
0d9a5124-70d9-4afd-b403-c6526cc4946f,Exception,Conventional;Exception: Automatically set exception at CleanUp,1119,ICD
0d9d8f3b-15e4-4fb7-b3bf-961328c997fe,Complete,Redisclosure: 1,202,ICD
0dc5b5bf-20b6-4964-9dde-72080000a9f4,Complete,Conventional;Redisclosure: 1;Run UCD,243,ICD
0e121644-6b65-4625-9626-ac126ce4f200,Complete,Redisclosure: 1,683,ICD
0e1e6ea8-a698-49e8-8827-7ee2465ffa26,Exception,Conventional;Exception: Automatically set exception at CleanUp;Redisclosure: 0,2637,ICD
0e40912b-6b59-426b-b044-c7ba0f7f316d,Complete,Redisclosure: 1,657,ICD
0e6e3911-2348-439d-a204-31612a99385a,Complete,Redisclosure: 0,978,ICD
0e7f2971-ec2c-462e-8f86-de510dd6471f,Complete,Conventional;Redisclosure: 0;Run UCD,621,ICD
0ebb9729-e81c-4827-93da-244c6b4c06c0,Exception,"Conventional;Encompass - Loan - RegZ - CD :: RegZ - CD Form - CD Issue Date = Missing Wdw , page did not load;Exception: Encompass - Loan - RegZ - CD :: RegZ - CD Form - CD Issue Date = Missing Wdw , page did not load;System Exception",1062,ICD
0eeddd5f-f9d1-40f4-ae70-f229ad750d7d,Complete,Conventional;Redisclosure: 0;Run UCD,648,ICD
0f5abc7f-150d-4e0c-a7f6-26d8e53889a4,Complete,Redisclosure: 1,161,ICD
0f639d52-1851-4941-96b8-7abe9303a2d0,Complete,Conventional;Redisclosure: 1;Run UCD,294,ICD
0f7e82d8-c046-4b4d-b7d5-915669e8168f,Complete,Redisclosure: 0,564,ICD
0f86991b-e94e-4d6e-9d37-238fa71a2028,Complete,Conventional;Redisclosure: 3;Run UCD,235,ICD
0fa33562-f1fc-493c-88cd-52a8e80572d6,Complete,Conventional;Redisclosure: 2;Run UCD,1159,ICD
0fa4d13c-0b50-477e-ace9-c4ee607c153d,Complete,Conventional;Redisclosure: 0;Run UCD,675,ICD
0fb701da-3599-405d-a19c-14d648bb2e61,Business Exception,Business Exception;Business Exception: Closing Disclosure Errors: Property Type Mismatch;Conventional;Exception: Business Exception: Closing Disclosure Errors: Property Type Mismatch,9,ICD
0fc6e4f5-c618-4a12-a8df-60ebbf489555,Complete,Conventional;Redisclosure: 0;Run UCD,738,ICD
103fdf41-35ed-40b8-bde9-bb8e836895fe,Exception,"Encompass - Loan - RegZ - CD :: RegZ - CD Form - CD Issue Date = Missing Wdw , page did not load;Exception: Encompass - Loan - RegZ - CD :: RegZ - CD Form - CD Issue Date = Missing Wdw , page did not load;System Exception",884,ICD
104754ef-72fc-40d5-9adb-7b642e8e42b6,Complete,Conventional;Redisclosure: 0;Run UCD,665,ICD
107bd25c-7d58-40b7-9185-17e0731a3933,Complete,Conventional;Redisclosure: 1;Run UCD,295,ICD
108b8cb9-4cec-46d8-9db7-b76d721762be,Complete,Conventional;Redisclosure: 0;Run UCD,764,ICD
10b25d0f-e100-4064-b912-5af9f6213784,Exception,[Encompass Dev Connect API] :: [Update Field Values] = [Status Code Not Approved: 409 The remote server returned an error: (409) Conflict.];Conventional;Exception: [Encompass Dev Connect API] :: [Update Field Values] = [Status Code Not Approved: 409 The remote server returned an error: (409) Conflict.];Redisclosure: 0;System Exception,662,ICD
1155859b-401f-4e11-a35e-496d88ef5651,Complete,Conventional;Redisclosure: 3;Run UCD,716,ICD
115611bf-3ff8-4b94-8007-07b462a5d0c9,Complete,Conventional;Redisclosure: 0;Run UCD,633,ICD
11840570-cfc3-4494-8526-8edbaded5fe0,Exception,Exception: Automatically set exception at CleanUp,1129,ICD
119a3f8d-c888-4f2d-84cc-85d130ff0c18,Complete,Redisclosure: 0,520,ICD
11b342ee-c7f6-4687-b6a7-d889c76dd9da,Complete,Redisclosure: 0,583,ICD
11b65c33-6e81-443d-9264-c46f8611bc39,Complete,Redisclosure: 0,680,ICD
11b6c2e8-0c59-46d9-966a-119f6c67f8a6,Complete,Redisclosure: 0,626,ICD
11d0f31c-a045-4f43-9335-9f0e58d25017,Complete,Conventional;Redisclosure: 0;Run UCD,689,ICD
11df8f5b-ef81-4fc0-80d9-9645803b573c,Business Exception,Business Exception;Business Exception: Closing Disclosure Errors: Complete COC Reason on CD Page 1;Conventional;Exception: Business Exception: Closing Disclosure Errors: Complete COC Reason on CD Page 1,8,ICD
11e3f6d2-04f9-4305-8e7a-c0038bbf9090,Complete,Conventional;Redisclosure: 1;Run UCD,639,ICD
11fcd48e-d8e6-4692-ac33-6639a6357018,Complete,Redisclosure: 0,614,ICD
122e383b-c285-4524-9201-5238c6b1b88f,Exception,"Conventional;Encompass - Loan - RegZ - CD :: RegZ - CD Form - CD Issue Date = Missing Wdw , page did not load;Exception: Encompass - Loan - RegZ - CD :: RegZ - CD Form - CD Issue Date = Missing Wdw , page did not load;System Exception",891,ICD
1272d4a1-6ba0-441c-a25a-ef47e123239a,Complete,Conventional;Redisclosure: 0;Run UCD,710,ICD
12b35193-88fd-46c5-8245-58dace87d541,Complete,Conventional;Redisclosure: 2;Run UCD,682,ICD
12b80f45-21fe-4bb4-bae7-fdb3d5d1c557,Complete,Conventional;Redisclosure: 2;Run UCD,266,ICD
12f2d4d3-cfd1-4ba2-9a40-6a8c4ae93133,Complete,Conventional;Redisclosure: 0;Run UCD,706,ICD
131a85a1-9547-4690-b622-1e376a46f3f1,Complete,Conventional;Redisclosure: 0;Run UCD,650,ICD
131acaf7-6df8-4f47-bd1d-cabcebe6d498,Complete,Conventional;Redisclosure: 0;Run UCD,740,ICD
132f5f18-31b4-493f-9494-5a85d7716127,Complete,Conventional;Redisclosure: 2;Run UCD,735,ICD
13cabfad-4df4-4716-80a1-d9667f96061d,Complete,Conventional;Redisclosure: 1;Run UCD,1196,ICD
13d81cd5-ecd0-4343-bbeb-6e82ad1bef65,Complete,Conventional;Redisclosure: 0;Run UCD,631,ICD
144829ef-eb30-4bbe-98a6-cbb1a12cc352,Complete,Redisclosure: 0,618,ICD
145533f9-dbda-4f74-b64a-94087c6cb8d7,Complete,Conventional;Redisclosure: 1;Run UCD,253,ICD
14775e03-aee8-4a12-a328-12157331e42d,Complete,Redisclosure: 1,693,ICD
14d25ab9-f78c-4953-8640-e1d058c326af,Complete,Conventional;Redisclosure: 1;Run UCD,246,ICD
14ec954c-a4e0-4b8e-ac89-a723b7d3bdf9,Complete,Conventional;Redisclosure: 0;Run UCD,675,ICD
15112bb9-9cb1-4bfc-996e-b715cc0dd126,Exception,"Encompass - Loan - RegZ - CD :: RegZ - CD Form - CD Issue Date = Missing Wdw , page did not load - Unable to update data via Encompass API - Cause: Loan Locked by User;Exception: Encompass - Loan - RegZ - CD :: RegZ - CD Form - CD Issue Date = Missing Wdw , page did not load - Unable to update data via Encompass API - Cause: Loan Locked by User;System Exception",894,ICD
158632b8-31d6-4c38-8857-bb8c19844c4b,Exception,"Conventional;Encompass - Loan - RegZ - CD :: RegZ - CD Form - CD Issue Date = Missing Wdw , page did not load - Unable to update data via Encompass API - Cause: Loan Locked by User;Exception: Encompass - Loan - RegZ - CD :: RegZ - CD Form - CD Issue Date = Missing Wdw , page did not load - Unable to update data via Encompass API - Cause: Loan Locked by User;System Exception",1053,ICD
158c2cd0-f929-48e0-b325-45d0e5334b4d,Complete,Conventional;Redisclosure: 1;Run UCD,222,ICD
159acce4-498c-4634-8a1a-784cd2b39b88,Complete,Redisclosure: 0,925,ICD
15bb9c20-0d57-4f40-be3a-54df5af60ea9,Complete,Redisclosure: 0,993,ICD
15da58f0-f4f3-4539-b8ba-8d2c936b96c6,Complete,Conventional;Redisclosure: 2;Run UCD,223,ICD
15de5260-cd56-4dd6-81a4-94ad72755540,Complete,Conventional;Redisclosure: 1;Run UCD,279,ICD
15edceb7-d764-4199-9c4e-1ad3f8493b5f,Complete,Conventional;Redisclosure: 7;Run UCD,718,ICD
15f7b3f2-cdee-45f5-b322-7786d8763d1d,Complete,Redisclosure: 0,657,ICD
1612f3a0-fb7c-45ba-9c5a-4c5f44eb59a0,Complete,Conventional;Redisclosure: 0;Run UCD,792,ICD
163d81a5-1fed-4bf9-8ebd-a9cde68e76e1,Complete,Redisclosure: 0,582,ICD
1698c395-47e5-4730-905b-1ac58d7f02a0,Exception,"Encompass - Loan - RegZ - CD :: RegZ - CD Form - CD Issue Date = Missing Wdw , page did not load;Exception: Encompass - Loan - RegZ - CD :: RegZ - CD Form - CD Issue Date = Missing Wdw , page did not load;System Exception",902,ICD
16e045df-3630-495c-bb4c-386d9a0ca771,Complete,Conventional;Redisclosure: 0;Run UCD,712,ICD
16e77938-725e-4725-b69a-ac7e6e04644a,Complete,Redisclosure: 0,679,ICD
1733a5ad-abe0-4431-b99a-4247fb5d39d8,Complete,Conventional;Redisclosure: 0;Run UCD,662,ICD
17456948-1b8a-442a-8473-82617fcf614f,Complete,Redisclosure: 0,654,ICD
174ed6f6-aa92-4571-bb7e-cd0d300a6bf5,Complete,Conventional;Redisclosure: 0;Run UCD,702,ICD
1765b855-1fdd-4792-b3b9-5d4f26ff26e3,Exception,Conventional;Exception: Failed to perform step 2 in Navigate Stage 'Click Edit Loan' on page 'Select Loan by ID - 24.1' - Unable to match any windows with the query terms;Failed to perform step 2 in Navigate Stage 'Click Edit Loan' on page 'Select Loan by ID - 24.1' - Unable to match any windows with the query terms;System Exception,20,ICD
176879a8-1cd3-4099-b8f1-8e8c0a517727,Complete,Redisclosure: 0,821,ICD
17709ed1-cc23-45ea-bca2-6bfcee7db93e,Complete,Conventional;Redisclosure: 2;Run UCD,707,ICD
17b92105-6ed4-42cd-9156-28425d36d7bf,Complete,Redisclosure: 0,567,ICD
17ba9f59-1a8c-456a-9b24-8cac82c57cdc,Complete,Redisclosure: 0,617,ICD
17c1f923-3a5d-42ed-bd0a-2d707a1ec196,Business Exception,Business Exception;Exception: Request Cancelled;Request Cancelled,7,ICD
17d65a33-e3ba-4b8b-a944-1da304013978,Complete,Redisclosure: 0,571,ICD
18299c7a-9148-4a87-8157-2e1fb805cbe4,Locked,Conventional;Redisclosure: 1,0,ICD
1837354b-fb24-44b2-95ac-b501ca8c6e87,Complete,Redisclosure: 1,157,ICD
18381f0d-cdd2-4f97-8ae8-d00b5b4ea724,Complete,Redisclosure: 0,551,ICD
183bfa2d-7473-4cd3-b6bc-e9bccfe2c971,Complete,Conventional;Redisclosure: 2;Run UCD,216,ICD
184d3a81-cfae-4df0-8a8e-23120c73edb2,Complete,Redisclosure: 0,823,ICD
187a4881-afa4-4800-a9ab-409affca49e2,Complete,Conventional;Redisclosure: 0;Run UCD,752,ICD
18a20663-8413-475d-8dc5-e108b9310b5d,Complete,Conventional;Redisclosure: 0;Run UCD,790,ICD
18a2ed92-a244-454c-a7dc-d04a3901c092,Complete,Conventional;Redisclosure: 0;Run UCD,778,ICD
18dbb24b-67b5-46ae-8173-89cab532595a,Exception,[Encompass Dev Connect API] :: [Update UCD Cbx Value] = [Status Code Not Approved: 409];Conventional;Exception: [Encompass Dev Connect API] :: [Update UCD Cbx Value] = [Status Code Not Approved: 409];Redisclosure: 0;System Exception,745,ICD
18eb4bf6-3d69-4d8a-abc7-732d545a4fa8,Exception,"Conventional;Encompass - Loan - RegZ - CD :: RegZ - CD Form - CD Issue Date = Missing Wdw , page did not load;Exception: Encompass - Loan - RegZ - CD :: RegZ - CD Form - CD Issue Date = Missing Wdw , page did not load;System Exception",893,ICD
190760c2-e8c5-48fa-b8f8-aa20a3e7c581,Complete,Conventional;Redisclosure: 1;Run UCD,269,ICD
1918a581-64a6-4797-b860-43cef27fab00,Complete,Conventional;Redisclosure: 2;Run UCD,277,ICD
192a4f9d-6e92-41f6-869b-f7d1bdc015f8,Exception,"Conventional;Encompass - Loan - RegZ - CD :: RegZ - CD Form - CD Issue Date = Missing Wdw , page did not load;Exception: Encompass - Loan - RegZ - CD :: RegZ - CD Form - CD Issue Date = Missing Wdw , page did not load;System Exception",897,ICD
197bf743-9b99-4678-9b1e-2bf8c9ed36db,Complete,Redisclosure: 1,150,ICD
1981e829-d19d-4dab-bc3e-e68a6d75e1e4,Complete,Conventional;Redisclosure: 1;Run UCD,759,ICD
1994b05a-6e30-425e-8ead-1b2c3dc6c3f5,Complete,Conventional;Redisclosure: 0;Run UCD,709,ICD
19b9cd7c-a32c-4d75-a76c-d42327bb1cea,Complete,Conventional;Redisclosure: 0;Run UCD,692,ICD
19d13d8b-3be1-4c0a-b286-43c0df2734e5,Complete,Redisclosure: 0,636,ICD
19f18756-d9cc-474f-a52d-f65903be5461,Business Exception,Business Exception;Business Exception: Closing Disclosure Errors: MI Alert is Present;Exception: Business Exception: Closing Disclosure Errors: MI Alert is Present,27,ICD
19f18c8e-6258-403d-9ac9-b52796510df6,Exception,"Encompass - Loan - RegZ - CD :: RegZ - CD Form - CD Issue Date = Missing Wdw , page did not load;Exception: Encompass - Loan - RegZ - CD :: RegZ - CD Form - CD Issue Date = Missing Wdw , page did not load;System Exception",889,ICD
