Id,KeyValue,Priority,Status,Tags,Resource,Attempt,Loaded,LastUpdated,Deferred,Locked,Completed,Worktime,Exception,ExceptionReason
334a3001-3a49-4cad-a364-5f2ca9a2e212,c66fe22e-0513-4508-851c-aa3fe6171199,1,Loan Opened,,P-AZC-Elroy26,1,8/5/2024 8:27:05 PM,8/5/2024 8:27:05 PM,,8/5/2024 10:17:47 PM,,0,,
74a587da-d721-46a0-afc4-57d89f8158d3,908e18dc-ab50-4af8-beb7-322ee22b0c92,1,Complete,Docs Added,P-AZC-Elroy26,1,8/5/2024 8:27:05 PM,8/5/2024 10:17:47 PM,,,8/5/2024 10:17:47 PM,152,,
915d925b-197e-4738-ac65-087d5cbf424c,8b5e2411-1c32-477f-8c4c-1e41f2d88b0a,1,Loan Opened,,P-AZC-Elroy28,1,8/5/2024 8:27:05 PM,8/5/2024 8:27:05 PM,,8/5/2024 10:17:16 PM,,0,,
4713e88f-d223-4a76-8571-f3eaf10961d5,1178bf01-b1e3-4352-a008-f33b118dedcf,1,Complete,No Docs Added,P-AZC-Elroy28,1,8/5/2024 8:27:05 PM,8/5/2024 10:17:16 PM,,,8/5/2024 10:17:16 PM,57,,
76c8d48b-7759-4fd5-838e-41e6b7c44f52,d1b99246-2dd1-424e-a74d-00bbe3020cd6,1,Loan Opened,,P-AZC-Elroy27,1,8/5/2024 8:27:05 PM,8/5/2024 8:27:05 PM,,8/5/2024 10:16:26 PM,,0,,
a93f3297-fe1b-4cca-a57d-a1ea0b9c752d,4a058798-0b77-443e-b9b8-b7ee24a24703,1,Complete,Docs Added,P-AZC-Elroy27,1,8/5/2024 8:06:56 PM,8/5/2024 10:16:26 PM,,,8/5/2024 10:16:26 PM,195,,
43ce5f3e-3efa-468c-a605-24370f8c9bfe,fcfbc03d-503d-4fcb-9930-850a50767595,1,Complete,Docs Added,P-AZC-Elroy28,1,8/5/2024 8:27:05 PM,8/5/2024 10:16:03 PM,,,8/5/2024 10:16:03 PM,167,,
8093353b-1a1a-4008-aa85-a1a4913eaf0d,32982d63-b29b-43ec-9abe-4de41d78ae9a,1,Complete,No Docs Added,P-AZC-Elroy26,1,8/5/2024 8:27:05 PM,8/5/2024 10:15:15 PM,,,8/5/2024 10:15:15 PM,85,,
034fd5c5-fa89-4f92-bd0a-b11f2a71b1ad,44650914-69a7-44d7-8125-6fbed3cf9d40,1,Loan Saved,,P-AZC-Elroy29,1,8/5/2024 8:27:05 PM,8/5/2024 8:27:05 PM,,8/5/2024 10:15:12 PM,,0,,
c103ca72-e183-488d-80b1-59c3a7671582,cdc34224-e144-4292-8384-fba024d48d55,1,,,P-AZC-Elroy29,1,8/5/2024 10:15:12 PM,8/5/2024 10:15:12 PM,,,,0,,
f734bdd8-1551-4b1e-a6ad-08321bdcd770,27129a07-b53d-4560-9bfc-a07c6b9ee1cb,1,,,P-AZC-Elroy29,1,8/5/2024 10:15:12 PM,8/5/2024 10:15:12 PM,,,,0,,
3efc32c1-6d5d-4d90-a5c2-8f551f8d8ecb,68eb74ad-b3e3-4a93-9dfb-315dfd15b8c0,1,,,P-AZC-Elroy29,1,8/5/2024 10:15:12 PM,8/5/2024 10:15:12 PM,,,,0,,
811088b2-9fb9-4862-ac34-8b2391af8f88,c8de8ed3-6ab0-4aaf-82ee-2049eb80bfab,1,,,P-AZC-Elroy29,1,8/5/2024 10:15:11 PM,8/5/2024 10:15:11 PM,,,,0,,
2a3607b1-ef7a-4774-8969-6372d881e616,c7003583-5d92-47f4-875e-f9a8b9b85b85,1,,,P-AZC-Elroy29,1,8/5/2024 10:15:11 PM,8/5/2024 10:15:11 PM,,,,0,,
6d84e512-e971-43f8-9425-c52e3d3310dd,788c787a-9cd7-4bd1-a64f-098d268d1b8a,1,,,P-AZC-Elroy29,1,8/5/2024 10:15:11 PM,8/5/2024 10:15:11 PM,,,,0,,
