Id,KeyValue,Priority,Status,Tags,Resource,Attempt,Loaded,LastUpdated,Deferred,Locked,Completed,Worktime,Exception,ExceptionReason
6df2c3ce-fa55-4f95-aa8e-f7ad05e8fea5,{c3280225-75c0-47b6-b6ac-4d94a895e19a},13,01 - Get Field Values,Closing Docs;Initial Parent Priority: 4,P-AZC-Elroy31,1,8/26/2024 7:08:53 PM,8/26/2024 7:08:53 PM,,8/26/2024 7:11:24 PM,,0,,
52388e7c-a797-44b3-9f29-10524da6e3e4,{954161b4-086f-4a19-bfc6-80295818fbba},9,01 - Get Field Values,Closing Docs;Initial Parent Priority: 3,P-AZC-Elroy40,1,8/26/2024 7:08:51 PM,8/26/2024 7:08:51 PM,,8/26/2024 7:11:23 PM,,0,,
202992b7-f211-4a55-995e-fa0dc380adf1,{8a723326-88e2-4e43-81eb-144ffe16a1b2},23,Loan locked by user,Commitment Letter;Initial Parent Priority: 7;Loan locked by user;Reserved,P-AZC-Elroy20,1,8/26/2024 6:49:25 PM,8/26/2024 6:49:25 PM,8/26/2024 7:11:13 PM,8/26/2024 7:11:17 PM,,71,,
8c2b4986-7826-4176-9bd9-7688155a77c1,{05f60360-c703-4b4f-a839-bcea6f6beacb},9,01 - Get Field Values,Closing Docs;Initial Parent Priority: 3,P-AZC-Elroy17,1,8/26/2024 7:04:00 PM,8/26/2024 7:04:00 PM,8/26/2024 7:08:40 PM,8/26/2024 7:11:01 PM,,27,,
b1d429a5-151e-44a6-91fe-f308fa73f29e,{8861feaf-3c35-470e-941f-fb3c363250b7},9,01 - Opened Loan,Closing Docs;Initial Parent Priority: 3,P-AZC-Elroy07,1,8/26/2024 6:49:11 PM,8/26/2024 6:49:11 PM,8/26/2024 7:08:13 PM,8/26/2024 7:10:19 PM,,101,,
749c9243-bbd9-4113-8596-dda8df6a5f66,{0e47c7f3-3de1-4442-afb5-3e8b539cef3c},23,Complete Conditions Addendum,Commitment Letter;Initial Parent Priority: 7,P-AZC-Elroy16,1,8/26/2024 6:59:30 PM,8/26/2024 7:10:16 PM,,,8/26/2024 7:10:16 PM,425,,
53a7d454-2df7-4999-87ea-9d2e4fe3b4e6,{eeab266f-8435-43bc-8224-05f150439678},9,Completed,Balancing Docs;Closing Docs;Initial Parent Priority: 3,P-AZC-Elroy13,1,8/26/2024 6:34:02 PM,8/26/2024 7:10:12 PM,,,8/26/2024 7:10:12 PM,2030,,
8b5b54c3-835c-4b8f-bb06-cdb96607da99,{9a89c8bc-3652-4e6e-9e13-7a5567364ea4},1,Completed,Closing Docs;Complete - All Docs;Initial Parent Priority: 1;Redraw,P-AZC-Elroy20,1,8/26/2024 6:49:14 PM,8/26/2024 7:10:05 PM,,,8/26/2024 7:10:05 PM,1104,,
ba52ec8f-4f55-4398-95af-36a9a20f56bc,{10243772-b661-46be-979a-17e7b2f34b3b},26,Complete,Commitment Letter;Initial Parent Priority: 8,P-AZC-Elroy10,1,8/26/2024 6:15:56 PM,8/26/2024 7:09:51 PM,,,8/26/2024 7:09:51 PM,969,,
82d57553-881d-4005-8b36-78cd88f41042,{faee9504-a88b-4839-b499-86e40031f6fa},9,Completed,Closing Docs;Complete - All Docs;Initial Parent Priority: 3,P-AZC-Elroy32,1,8/26/2024 6:49:16 PM,8/26/2024 7:09:46 PM,,,8/26/2024 7:09:46 PM,999,,
